mesto,id_tekmovalca,tocke 
65,5115,46.4
66,4664,43.1
67,5188,23.8
1,4321,263.2
2,4197,262.2
3,4025,258.5
4,2022,253.9
5,2918,253.5
6,4646,249.0
7,5658,247.2
8,6696,245.8
9,4259,241.7
10,5438,238.8
11,5253,238.5
12,6342,236.4
13,5288,235.5
14,2927,232.7
15,5497,230.5
16,5564,229.7
17,5119,229.3
18,2947,225.5
19,5193,224.6
20,5298,223.9
21,5429,223.5
22,4325,221.9
23,4226,219.7
24,5963,218.9
25,5039,214.2
26,5706,211.0
27,4141,202.3
28,2852,201.4
29,5174,198.7
30,1995,189.8
31,1984,106.2
32,5435,105.6
33,2067,105.5
34,5142,105.2
35,5026,105.0
36,4801,104.9
37,5676,104.1
38,4322,101.6
39,5891,98.2
40,6145,96.5
41,5185,96.4
42,2928,96.0
43,5067,95.8
44,4880,94.6
45,4186,94.1
46,5589,93.3
47,5397,91.3
48,5974,86.8
49,4643,76.5
50,4593,49.0
1,4321,271.4
2,4197,257.9
3,5658,247.3
4,2022,246.4
5,2918,243.6
6,4259,240.1
7,5497,235.4
8,4646,234.6
9,4025,234.0
10,6696,232.5
11,2947,228.9
12,5438,228.7
13,5676,228.6
14,5026,226.0
15,1984,225.6
16,5298,224.5
17,5435,223.9
18,5193,222.5
19,5288,222.0
20,1995,220.0
21,5564,217.9
22,5142,217.7
23,4226,217.2
24,2928,215.3
25,2067,214.2
26,6342,213.8
27,6145,212.1
28,2852,211.1
29,2927,207.4
30,5416,194.9
31,4801,97.6
32,4325,96.0
33,5039,95.4
34,4141,94.8
35,5253,94.3
35,5589,94.3
37,5891,93.1
38,5429,92.3
39,5185,91.6
40,5706,91.5
41,5963,90.2
42,4880,89.4
43,4186,86.7
44,5067,83.9
45,5168,74.7
46,4322,72.6
47,5397,71.5
48,4957,68.4
49,2813,66.8
50,5119,64.7
1,4197,266.1
2,5658,250.2
3,2022,248.8
4,4321,248.3
5,5497,246.7
6,2934,244.9
6,5972,244.9
8,2067,242.8
9,5757,241.8
10,5298,236.7
11,4025,235.3
12,5026,229.5
13,4889,227.4
14,4141,224.9
15,5288,224.8
16,4646,224.0
17,5438,223.9
18,5040,222.9
19,5435,222.1
20,5567,221.5
21,5429,216.4
22,4226,216.2
23,2813,215.4
24,5142,211.7
25,4801,208.0
26,4593,207.4
27,2927,206.1
28,6145,200.3
29,5326,197.4
30,2852,183.6
31,1984,106.2
32,5119,106.0
33,2947,105.7
34,1995,105.4
35,2024,102.2
36,5987,99.7
37,4325,98.4
38,5063,97.7
39,5676,97.3
40,5564,97.1
41,4186,96.4
42,5723,95.5
43,4367,92.2
43,5706,92.2
45,5219,90.7
46,3090,87.4
47,5284,86.6
48,6342,85.0
49,5466,80.8
50,2928,80.0
51,6696,62.0
1,4321,281.0
2,4197,277.4
3,5040,270.2
4,5497,266.5
5,4141,263.3
6,5658,261.3
7,5288,259.5
8,5438,258.8
9,2022,257.1
10,5119,256.4
11,2934,249.1
11,5676,249.1
13,6342,248.3
14,2067,247.8
15,4593,243.8
16,5757,242.5
17,4025,241.8
18,2088,241.3
19,2927,240.9
20,6696,236.5
20,4646,236.5
22,4226,236.3
23,4367,235.8
24,2947,233.7
25,5987,230.8
26,5142,226.3
27,5963,226.1
28,5396,224.0
29,3090,223.7
30,5174,210.8
31,5567,118.3
32,5564,118.2
33,2852,118.1
34,1984,117.3
35,5972,117.0
36,1995,115.9
36,2928,115.9
38,5429,114.5
39,4880,113.8
40,5435,112.9
41,4678,112.8
42,4889,110.1
43,5063,109.0
44,4801,108.9
45,2530,107.5
46,6145,104.8
47,4186,97.2
48,5466,96.9
49,5284,94.3
50,5168,85.5
1,4321,262.7
2,4197,258.9
3,2934,257.6
4,5658,250.0
5,2067,249.2
6,5288,247.6
7,1984,246.9
8,2022,243.6
9,5497,241.3
10,5040,240.4
11,6696,239.8
12,4141,238.1
13,5119,237.6
14,5435,235.2
15,5298,233.9
16,6342,232.3
17,5757,231.1
18,2947,229.6
19,4801,221.8
20,2927,221.6
21,5396,221.5
22,5963,218.7
23,4025,218.2
24,4325,217.4
25,4593,214.2
26,5564,212.4
27,5987,208.3
28,5706,204.2
29,4367,201.9
30,5438,117.5
31,5326,103.5
32,2088,103.0
33,5972,101.4
34,5063,101.3
35,5142,101.0
36,5567,100.5
36,4678,100.5
38,5174,99.3
39,5284,98.8
40,4226,97.2
41,2813,96.9
42,5891,96.7
43,3090,96.6
44,5676,96.5
45,5723,93.2
46,2928,91.6
47,2852,84.0
48,4880,80.9
49,4646,76.1
50,5466,73.9
1,2934,269.3
2,4141,264.9
3,2022,261.4
4,4801,259.6
5,5963,256.6
6,4025,249.3
7,4197,248.5
8,5288,248.1
9,4321,245.6
10,5119,245.2
11,5497,244.8
12,4325,244.7
13,5040,244.3
14,4593,242.4
15,2947,242.3
16,5064,240.9
17,5757,237.5
18,5438,236.1
19,5174,234.2
20,5435,233.8
21,5429,233.0
22,2813,232.6
23,5039,232.0
24,6342,231.4
25,5298,230.1
26,4226,230.0
26,5891,230.0
28,5987,225.9
29,4367,225.1
30,2067,213.7
31,5142,109.6
32,6696,109.2
33,5676,109.1
34,2987,108.0
35,5564,107.1
36,5972,106.7
37,5026,106.4
37,4678,106.4
39,5326,104.6
40,1984,104.3
41,2927,102.3
42,5063,101.5
43,2852,100.6
44,5193,99.6
45,5658,98.4
46,6145,95.1
47,2928,94.0
48,5396,90.5
49,5706,85.3
50,2530,75.0
1,4197,265.4
2,2934,252.1
3,4321,245.4
4,2022,244.1
5,5040,241.7
6,6145,241.4
7,4801,240.1
8,5497,240.0
9,1984,238.6
10,5119,238.4
11,5658,237.6
12,5438,234.4
13,5064,234.2
14,2067,234.0
15,2928,233.8
16,5288,232.4
17,5174,231.8
18,5963,230.0
19,5987,228.7
20,5298,226.6
21,5396,224.2
22,4025,220.9
23,4141,219.7
23,5676,219.7
25,5026,217.5
26,5757,215.4
27,2947,214.9
28,2987,214.1
29,5253,213.4
30,5435,207.0
31,6696,107.5
32,4325,105.5
33,5063,104.6
34,5564,104.2
35,5142,103.2
36,2927,103.1
37,5284,103.0
38,4646,100.7
39,5193,100.4
40,5891,100.2
41,4678,98.9
42,4593,93.8
43,5429,93.5
44,4226,92.6
45,2852,90.0
46,5360,88.3
47,2813,80.6
48,5039,78.9
49,5723,77.2
50,6342,69.4
1,4197,289.1
2,2934,288.8
3,5658,287.3
4,4321,283.9
5,5040,277.5
6,2022,276.8
7,4141,274.2
8,5298,272.4
9,5438,269.7
10,5174,269.3
11,2918,263.4
12,5972,263.0
13,5497,261.5
14,5564,261.2
15,5288,260.6
16,6480,260.5
17,5963,260.0
18,4801,257.8
19,5064,256.6
20,4325,256.4
21,2088,256.0
22,5676,252.3
23,5284,249.2
24,4646,248.6
25,5053,246.5
26,6145,246.0
27,6342,244.3
28,4880,244.0
29,4720,234.7
30,2928,226.8
31,1984,123.0
32,4226,122.4
33,4593,122.0
34,6437,121.4
35,5326,120.0
35,2987,120.0
37,2852,118.6
38,5142,118.4
39,5521,117.0
39,2917,117.0
41,2067,114.1
42,2947,113.4
43,6696,113.1
44,5063,112.8
45,4678,112.4
46,5757,111.9
47,5891,110.4
48,5435,110.1
49,5723,109.9
1,5658,283.7
2,4197,280.8
3,2934,278.5
4,4321,278.4
5,2022,267.8
6,4141,262.9
7,5174,261.1
8,5040,261.0
9,5497,258.2
10,4025,257.7
11,5972,256.5
12,5438,253.5
13,4325,250.9
14,5288,248.6
15,5298,246.4
16,5963,246.1
16,2917,246.1
18,1984,244.5
19,4646,243.9
20,5676,243.8
21,5564,243.1
22,5253,242.1
23,5284,241.9
24,5064,237.5
25,4801,237.4
26,2067,236.8
27,6480,235.0
28,6696,233.5
29,5026,232.2
30,4880,230.7
31,2088,116.9
32,2927,116.8
33,6342,116.7
34,2947,116.6
35,4226,116.5
36,5987,116.3
37,5435,115.7
38,2928,115.2
39,4593,114.9
40,6437,114.3
41,5142,114.1
42,5757,112.0
43,5695,110.0
44,4186,109.5
45,5326,109.1
46,2708,108.0
47,5429,107.1
48,4720,105.3
49,5466,105.2
50,5053,102.6
1,2067,301.9
2,2934,297.9
3,5658,297.3
3,5438,297.3
5,4143,296.8
6,2022,294.5
7,5288,284.6
8,6342,282.0
9,5040,281.6
10,4197,279.3
11,2927,274.2
12,4367,273.4
13,4321,272.0
14,5326,268.2
15,4226,263.5
16,4259,262.9
17,5429,262.4
18,4141,261.7
19,4646,260.5
20,3090,260.3
21,5064,260.2
22,2088,258.9
23,5796,258.7
24,4325,257.3
25,1995,255.7
26,4678,253.5
27,5939,252.3
28,5298,249.2
29,6696,243.2
30,4889,224.5
31,5891,128.6
32,5193,128.2
33,5564,127.2
34,2852,127.0
35,5435,125.7
36,1998,125.1
37,2177,124.7
38,5119,123.7
39,2947,122.9
40,5723,122.6
41,2918,122.2
42,5695,120.4
43,5273,117.6
44,4593,116.7
45,5026,116.1
46,4880,115.2
47,4025,112.9
48,5466,110.7
49,5063,109.5
50,5497,108.2
1,5438,296.1
2,4143,285.1
3,2067,278.5
4,5972,275.7
5,6696,267.2
6,2022,265.3
7,4321,264.9
8,5040,264.8
9,5564,264.2
10,5119,263.9
11,2947,261.7
12,4141,260.8
13,2934,260.6
14,1995,258.9
15,4226,258.0
16,4367,257.5
17,5326,257.3
18,5658,257.1
19,2927,256.3
20,5298,255.9
21,2918,255.8
22,4025,254.4
23,5987,253.5
24,5288,253.2
25,2088,251.0
26,4889,249.9
27,1998,247.4
28,4259,246.1
29,5891,245.9
30,5497,240.5
31,5939,236.7
32,4197,122.8
33,5429,122.5
34,5435,122.2
35,6342,122.1
36,5796,121.7
37,4646,121.5
38,1984,120.0
39,4880,118.8
40,4593,118.3
41,2852,118.2
42,3090,117.3
43,5466,116.1
44,5026,114.8
45,5253,114.6
46,5273,114.4
47,5567,111.0
48,5360,108.6
49,5695,105.0
50,5723,104.4
1,5119,127.5
2,2067,126.3
3,4321,126.2
4,5040,125.4
5,5438,122.7
6,5658,122.1
7,2022,121.3
8,4143,118.8
9,5796,117.5
10,4880,117.4
11,5564,117.3
12,5497,117.2
13,6342,114.6
14,2934,113.7
15,4197,113.3
16,4889,112.7
17,5026,112.5
18,6696,112.0
19,5435,111.9
20,5326,110.4
21,2928,109.5
22,2947,108.0
23,1995,107.3
24,5429,107.2
25,2918,105.0
26,4593,103.3
27,5298,102.0
28,5891,101.6
29,2927,98.7
30,4720,96.4
31,5987,105.4
32,5567,103.2
33,4226,102.8
34,5288,102.3
35,4367,102.2
36,4678,101.3
36,5972,101.3
38,5723,100.3
39,5466,99.5
40,4141,99.3
40,2852,99.3
42,5695,98.5
43,4259,97.3
44,5336,95.3
45,4186,93.7
46,5585,91.1
47,5142,89.8
48,5063,84.0
49,3090,32.6
50,2088,22.4
1,5438,296.5
2,5658,294.8
3,4143,293.6
4,2067,285.7
5,2022,281.0
6,2934,278.4
7,5972,276.1
8,4321,275.1
9,6696,273.3
10,4197,271.7
11,4889,267.4
12,2947,267.1
13,2088,266.9
14,5288,266.7
15,6342,264.5
16,5796,263.0
17,2927,262.0
18,5040,260.2
19,5119,258.7
20,5497,257.7
21,4325,252.9
22,5891,252.4
23,5298,251.4
24,5429,250.0
25,3090,248.7
26,4259,245.5
27,4646,242.6
28,2918,238.8
29,5564,223.6
30,1984,221.2
31,2928,124.3
32,5435,123.9
33,5039,122.2
34,5567,119.6
35,5142,116.9
36,5987,116.4
37,5326,116.3
38,1995,115.0
39,4025,114.8
40,5064,114.7
41,5063,113.3
42,4880,111.2
43,4720,109.5
44,5723,109.4
45,4141,109.2
46,5439,108.5
47,5193,104.2
48,6086,91.4
49,4226,76.4
1,4801,276.4
2,5497,274.1
3,6696,270.7
4,5972,268.4
5,5658,263.9
6,2022,261.4
7,2067,256.2
8,5253,250.8
9,5288,249.3
10,5564,248.0
11,2934,245.4
12,2987,245.1
13,4367,240.5
14,4325,238.8
15,5040,237.1
16,4197,236.7
17,6235,236.3
18,5987,236.1
19,5757,231.6
20,6342,231.4
21,6437,229.2
22,2947,226.3
23,5796,225.8
24,5360,224.1
25,4889,223.7
26,4259,222.8
26,5284,222.8
28,2927,221.2
29,5298,215.5
30,4593,205.9
31,4646,106.1
32,1984,105.7
33,5142,105.4
34,5429,104.1
35,6194,103.6
36,4025,102.4
37,4141,101.6
37,2708,101.6
39,4764,100.8
40,5438,99.4
41,6679,98.1
42,4322,97.6
43,5547,96.3
44,4626,93.0
45,4880,92.6
46,5963,92.5
47,5064,91.5
48,6492,88.4
49,5924,84.5
50,4226,83.7
1,2067,284.1
2,4259,276.1
3,2022,270.5
4,4141,267.6
5,5288,263.8
6,5972,262.0
7,4197,261.1
8,5757,254.9
9,5658,254.5
10,4801,253.2
11,5987,251.9
12,5253,249.6
13,5497,248.1
14,6696,247.7
15,6342,247.2
16,5564,244.7
17,4325,244.5
18,4025,242.4
19,2934,241.0
20,2918,237.5
21,5396,234.8
22,4367,232.0
23,4226,231.4
24,5040,230.7
25,6437,228.5
26,2088,227.1
27,6679,216.9
28,2947,214.1
29,1995,199.3
30,5064,193.2
31,1984,110.9
32,5438,110.0
33,2927,106.2
34,2987,106.1
35,5119,102.1
36,5796,96.9
37,5360,96.5
38,5451,93.1
39,5435,92.8
40,5494,88.9
41,4646,88.5
42,5466,85.4
43,5939,82.1
44,5142,78.9
45,4580,77.2
46,4764,76.9
47,5235,70.4
48,4880,61.0
49,5284,38.6
1,2067,272.2
1,2022,272.2
3,4197,268.7
4,5658,266.5
5,5288,263.8
6,4801,258.4
6,5972,258.4
8,2934,255.7
9,4025,247.0
10,5987,245.7
11,5253,244.5
12,5040,240.5
13,5497,237.9
14,2918,237.4
15,4141,229.1
16,6342,227.0
17,5796,222.7
18,4259,220.2
19,5564,220.1
20,2947,212.8
21,5757,211.7
22,5396,206.8
23,2927,206.7
24,4325,202.4
25,5026,198.6
26,4226,193.4
27,5119,190.8
28,2088,187.8
29,5974,173.6
30,6437,144.3
31,4646,88.7
32,1995,88.3
33,5438,88.1
34,4593,84.7
35,5360,79.9
36,5451,79.6
37,4367,79.1
38,5142,79.0
39,5064,72.7
40,6194,72.4
41,5298,71.3
42,5284,69.8
43,5435,65.4
44,5494,64.2
45,5939,62.4
46,5963,59.5
47,5185,44.4
48,2987,42.3
49,4322,30.3
1,5040,302.7
2,5972,299.8
3,5288,294.0
4,4259,292.0
5,5658,290.3
6,4197,279.5
7,2934,276.8
8,4025,276.2
9,2708,276.1
10,2918,273.9
11,4801,271.6
12,2022,269.9
13,5284,269.4
14,6342,267.8
15,5174,266.8
16,6679,266.0
17,5497,265.4
18,5757,265.2
19,5429,264.3
20,5676,262.5
21,5326,260.5
22,5974,259.8
23,4646,256.9
24,5181,255.9
25,6098,255.7
26,5589,251.9
27,5168,251.2
28,5451,251.1
29,5494,250.1
30,5064,248.1
31,5438,245.1
32,4764,118.0
33,4325,117.6
34,6194,117.1
35,2067,116.5
36,3090,115.7
37,5466,114.1
38,5987,113.8
39,5723,113.2
40,5253,111.7
41,5119,111.2
42,4889,111.0
43,2927,110.4
44,4141,109.6
45,4226,108.5
46,5564,107.2
47,5963,103.6
48,5026,103.1
49,2947,99.2
50,2987,92.4
1,4801,153.9
2,5658,149.9
3,5288,149.4
4,4197,148.2
5,2067,147.0
6,5972,146.5
7,2934,145.3
8,5253,143.7
9,6342,140.8
10,5757,139.6
11,5497,137.1
12,2918,136.9
13,5040,136.8
14,4259,136.7
15,4325,134.3
16,4367,131.8
17,2022,130.4
18,4025,129.3
19,2947,129.1
20,2927,125.2
21,5451,122.9
22,6679,122.2
23,5987,122.1
24,5796,121.0
25,5119,119.6
26,5466,118.6
27,6194,118.5
28,5494,116.1
29,2708,115.1
30,6235,114.6
31,5429,114.4
32,5168,113.7
33,5396,113.1
34,4226,113.0
35,5142,112.4
36,5974,112.2
36,3090,112.2
38,4141,112.0
39,5174,111.0
40,5564,109.5
41,5026,109.0
42,5064,108.5
43,2026,107.8
44,4646,105.6
45,4593,105.0
46,5435,104.1
47,2088,103.1
48,5219,100.0
49,6258,97.0
50,5438,94.0
1,5972,263.1
2,5040,257.3
3,4197,254.9
4,5497,254.4
5,5658,240.0
6,2934,238.9
7,5284,238.2
8,6342,237.4
9,5288,234.4
10,4325,232.0
11,2918,231.2
12,4025,230.4
13,5757,229.3
14,5253,226.2
14,5987,226.2
16,6679,224.4
17,2813,222.2
18,2927,221.2
19,6098,221.0
20,2947,220.3
21,1984,218.6
22,4646,217.0
23,5142,215.5
24,4226,214.1
25,2530,210.8
26,5298,208.3
27,5796,206.0
28,5521,205.3
29,5466,201.8
30,5706,182.9
31,5429,101.2
32,4880,101.0
33,5676,100.8
34,6194,100.6
35,5326,100.4
36,4963,100.1
37,5396,99.5
38,5360,99.3
39,6437,99.1
40,2874,98.6
41,5974,93.8
42,5778,92.7
43,2852,88.6
44,3090,87.5
45,5567,87.3
46,4141,86.7
47,6510,78.3
48,5782,74.3
49,5760,73.3
50,7132,71.0
1,4197,145.7
2,5972,143.3
3,5497,141.1
4,5040,140.9
5,5288,139.8
6,5284,127.8
7,5987,125.7
8,6098,124.7
9,5658,123.3
10,6342,123.2
11,4141,123.0
12,5796,121.2
13,2927,121.1
14,6679,119.9
15,5396,118.3
16,2813,118.1
17,2947,116.5
18,4226,115.2
19,2934,114.6
20,5360,112.7
21,5253,112.4
22,5174,112.1
22,2530,112.1
24,4025,112.0
25,4593,111.2
26,1984,109.7
27,6437,109.3
28,5521,108.5
29,4963,108.0
30,6194,107.3
31,5567,105.9
32,5706,105.6
33,3090,102.9
34,5757,102.6
35,2918,101.9
35,5298,101.9
37,4646,100.8
38,5974,96.9
39,5782,96.4
40,5429,93.1
41,2852,92.5
42,2874,89.9
43,5778,86.5
44,4880,83.8
45,5326,81.3
46,4325,80.0
47,5676,79.0
48,7132,77.9
49,5760,76.4
50,6510,63.3
51,5466,60.4
52,4599,59.0
53,6492,57.7
54,5142,17.2
1,5564,277.7
2,4801,277.1
3,5288,276.2
3,4025,276.2
5,5658,274.8
6,5497,273.4
7,4197,272.7
8,5253,268.0
9,2067,265.7
10,5987,264.2
11,6312,259.9
12,6100,257.2
13,5676,255.7
13,5262,255.7
15,2934,255.6
16,2918,248.7
17,5438,248.1
18,2987,244.9
19,5521,244.5
20,5429,243.4
21,5972,242.1
22,6342,241.4
23,5040,239.9
24,4325,239.8
25,4226,239.2
26,5119,236.3
27,5466,235.5
28,5142,227.4
29,5284,226.4
30,6098,224.0
31,2927,115.7
32,5723,115.3
33,2708,115.0
34,6235,114.8
35,5757,114.4
36,5796,113.4
37,4141,112.8
38,5326,112.6
39,6679,110.2
40,2088,110.1
41,6194,110.0
42,5435,109.7
43,5396,108.9
44,2947,106.4
45,5219,106.1
46,2852,105.9
47,6119,100.6
48,6009,99.2
49,4963,96.8
50,4646,83.0
1,4801,289.6
2,2067,284.4
3,5288,282.4
4,4025,266.9
5,5564,266.8
6,5253,264.5
7,5284,264.2
8,5972,264.1
9,5497,261.6
10,4197,261.5
11,5040,259.8
12,5658,259.1
13,2934,259.0
14,2918,255.8
15,4325,252.9
16,2927,252.4
17,5757,252.1
18,4141,252.0
19,6100,245.3
19,6194,245.3
21,5987,245.2
22,5262,244.0
23,5676,243.0
24,6342,242.3
25,2987,241.4
26,6312,239.9
27,3090,234.7
28,6679,234.5
29,6437,229.5
30,5723,227.8
31,5435,115.4
32,5438,114.8
33,5396,112.9
34,4322,112.8
35,4226,112.0
36,5429,111.8
37,5796,110.9
38,4963,110.3
39,1984,108.8
40,5326,108.7
41,5119,108.3
42,6119,104.8
43,2530,104.7
44,5924,103.1
45,6235,102.3
46,4646,101.6
47,2026,101.3
48,6098,100.9
49,2708,99.4
50,2947,98.6
51,5168,92.9
1,5497,291.9
2,5288,285.0
3,5658,283.9
4,4321,274.9
5,4141,274.8
6,5972,270.7
7,4801,265.3
8,2022,264.3
9,4259,262.5
9,4025,262.5
11,5757,258.6
12,6312,256.7
13,4197,255.0
14,4889,254.7
15,5564,251.4
16,5987,248.1
17,5040,247.5
18,6342,246.9
19,5262,241.8
20,4367,239.3
21,2934,236.4
22,5273,236.1
23,2813,236.0
24,2918,231.8
25,2927,230.2
26,4325,227.2
27,5438,222.3
28,6100,220.3
29,2987,217.1
30,6679,173.4
31,1931,116.1
32,5494,111.8
33,5284,109.5
34,2067,109.1
35,5676,108.1
36,5119,106.0
36,5521,106.0
38,5567,104.8
39,4226,104.6
40,5142,103.0
41,5451,99.5
42,2026,91.0
43,2708,89.3
44,5253,87.0
45,4764,83.0
46,5796,81.2
47,6558,76.6
48,6194,71.0
49,6437,66.4
50,5429,66.1
1,4889,286.0
2,2067,279.4
3,5658,276.9
4,5040,275.7
5,5987,272.7
6,5497,270.0
7,5288,269.8
8,2022,269.7
9,5564,261.8
10,4197,260.2
11,4801,257.1
12,4141,249.4
13,6342,248.1
14,5972,245.3
15,4321,243.8
16,5262,243.3
17,4325,241.7
18,5796,239.0
19,6100,237.9
19,4367,237.9
21,2934,237.4
22,2813,236.5
23,2927,236.2
23,6312,236.2
25,5438,233.9
26,4259,233.4
27,2947,232.2
28,5435,217.2
29,5451,196.2
30,4226,191.8
31,5273,111.3
32,5521,110.5
33,2918,106.9
34,6098,105.5
35,5360,104.8
36,6194,104.4
37,5284,103.4
38,5757,103.1
38,5142,103.1
40,1984,102.4
41,5494,102.3
42,4025,99.8
43,5676,94.1
44,5723,93.2
45,5168,92.0
46,2708,91.9
47,5326,90.6
48,2987,87.5
49,5119,86.7
50,6679,75.3
1,5564,278.5
2,5497,273.5
3,2067,263.7
3,2022,263.7
5,5040,262.4
6,5288,257.5
7,4321,252.8
8,4197,249.4
9,4889,248.8
10,4801,248.6
11,5658,245.2
12,6100,244.1
13,4325,242.7
14,6342,228.9
15,5262,226.2
16,2813,225.6
17,2928,224.0
18,2927,223.3
19,5284,222.4
20,5796,222.2
21,5676,221.9
22,5142,220.7
23,5438,219.0
24,5972,216.7
25,5723,210.3
26,2947,208.2
27,6679,206.3
28,5494,202.1
29,4025,194.7
30,5757,184.3
31,5039,110.9
32,2934,110.6
33,5435,109.8
34,4259,108.6
35,5273,107.0
36,2918,106.9
37,4764,106.0
38,6312,105.4
39,5521,104.2
40,5466,103.8
41,5451,103.0
42,5119,100.6
43,4141,98.8
44,5987,98.3
45,5695,96.7
46,1984,96.3
47,6098,95.5
48,5168,93.2
49,5360,88.0
50,5518,85.0
1,5288,288.4
2,2022,277.1
3,5497,271.3
4,5658,271.2
5,4889,270.6
6,5564,265.1
7,5040,264.6
8,4197,257.9
9,5972,248.4
10,2067,246.7
11,5676,245.7
12,2927,243.1
13,4801,242.4
14,6098,238.2
15,4321,237.9
16,4367,235.8
17,5284,234.4
18,5987,232.9
19,5435,231.1
20,6342,231.0
21,2813,226.8
22,2934,226.3
23,5438,224.6
24,2928,222.0
25,5466,221.8
26,5262,220.5
27,2947,218.3
28,4025,214.9
29,2918,211.9
30,5039,193.4
31,5142,109.0
32,5253,108.4
33,4325,107.8
34,5273,106.9
35,1984,105.2
36,5521,103.7
37,5119,103.3
38,6312,103.2
39,5518,102.1
40,5757,101.4
41,6679,101.1
42,6327,100.4
43,6100,99.8
44,5695,99.1
45,5547,98.1
46,4141,97.9
47,5451,93.6
48,5796,93.4
49,5963,89.5
50,5494,85.8
1,4197,420.5
2,5497,394.4
3,4646,390.2
4,5658,372.4
5,2022,368.4
6,5987,357.9
7,4025,354.9
8,4325,351.9
9,5253,350.4
10,4801,329.8
11,5564,329.1
12,2927,328.1
13,6100,321.9
14,4889,320.1
15,2947,315.1
16,5288,304.3
17,4367,302.4
18,5451,300.2
19,2987,294.3
20,2928,291.1
21,5438,290.8
22,4259,289.0
23,2708,287.4
24,5040,281.6
25,5435,280.0
26,5695,274.2
27,5494,272.4
28,5974,271.6
29,5273,268.5
30,4593,250.2
31,5796,126.8
32,5039,117.8
33,5262,113.0
34,2813,111.4
35,5676,109.5
36,6119,106.1
37,5284,102.2
38,5723,94.3
39,5972,85.3
40,2918,84.5
1,5497,136.7
2,5658,134.5
3,4197,131.1
4,5288,129.4
5,5987,127.3
6,5253,125.3
7,4025,124.5
8,4889,123.6
9,5564,123.0
10,2022,121.9
11,4367,121.6
12,4801,119.9
12,2927,119.9
14,6100,119.8
15,4321,119.4
16,5142,119.1
17,5972,118.3
18,5435,118.2
19,5284,117.9
20,4259,116.3
21,5494,115.1
22,5326,114.8
23,5429,114.2
24,5676,112.8
25,2928,111.9
26,5064,111.2
27,4322,110.9
28,5119,110.8
29,4325,110.1
30,5521,108.1
31,5796,107.8
32,5168,107.3
33,5547,107.1
34,5438,106.6
35,5262,106.3
36,2918,102.1
37,5466,101.7
38,5040,101.6
39,5963,100.9
40,5757,100.1
41,6679,98.5
42,2813,95.8
43,5550,95.2
44,5219,95.0
45,5298,93.6
46,6098,92.9
46,5695,92.9
48,3090,88.2
49,5778,87.9
50,4186,76.4
1,4321,276.2
2,5497,273.9
3,4197,267.1
4,5658,264.8
5,5288,260.6
6,5972,256.3
7,4646,245.6
8,4801,244.1
9,2022,242.2
10,4025,239.8
11,4889,238.7
12,4367,231.3
13,5564,231.1
14,5253,230.7
15,5040,228.1
16,5064,227.9
17,5284,224.9
18,4259,221.1
19,5676,219.3
20,2927,219.1
21,6100,218.5
22,2918,217.1
23,6679,215.7
24,5262,215.4
25,5987,215.2
26,5326,212.2
27,4325,211.3
28,5466,209.1
29,2928,207.9
30,5298,203.2
31,2708,105.2
31,5494,105.2
33,5451,104.2
34,5521,103.3
35,6098,102.7
36,6342,102.0
37,5695,100.2
38,5435,100.0
39,4593,99.8
40,5142,97.3
41,5168,95.6
42,2947,93.3
43,5429,93.2
44,5796,92.5
45,4186,92.1
46,5302,91.5
47,5757,89.1
48,5550,88.3
49,5119,88.0
50,4141,81.7
1,5658,276.4
2,5497,271.3
3,4801,269.3
4,5288,268.6
5,4646,258.5
6,2022,256.2
7,4321,252.8
8,5972,252.4
9,2987,243.6
10,5039,241.6
11,4367,239.6
12,2927,239.4
13,5435,237.9
14,4259,237.5
15,6312,236.9
16,4325,236.8
17,2928,228.0
18,5429,226.9
19,5494,224.6
19,5181,224.6
21,5438,224.5
22,5521,224.4
23,5284,222.9
24,5676,222.8
25,5564,222.2
26,5567,219.6
27,5064,219.2
28,2947,218.0
29,5298,212.1
30,5360,201.9
31,5253,107.8
32,2918,105.4
33,5723,103.2
33,5519,103.2
35,5273,102.0
36,5142,100.6
37,6100,100.3
38,5396,100.2
39,6151,98.3
40,5695,97.8
41,4963,92.0
42,5262,91.8
43,5522,91.2
44,5589,90.8
45,6724,89.1
46,4626,86.0
47,5237,84.0
48,6398,74.9
49,6328,62.1
50,4025,46.2
1,4801,282.9
2,4321,278.0
3,5658,277.3
4,5497,270.0
5,5972,266.1
6,4259,258.9
7,6312,250.9
8,2022,250.6
9,4025,241.9
10,5288,241.2
11,4325,239.2
12,5564,238.9
13,5253,238.2
13,2987,238.2
15,2927,238.0
16,6100,230.6
17,5064,229.6
18,5262,226.9
19,5039,224.5
20,5676,215.3
21,5438,213.5
22,5521,211.7
23,4646,210.6
24,5298,209.2
25,2947,207.0
26,5181,202.9
27,5723,200.4
28,5435,198.4
29,5429,196.4
30,5494,131.8
31,2928,106.5
32,5695,106.0
33,2530,105.1
34,4367,104.7
35,5142,101.7
36,5360,97.1
37,4963,96.7
38,2918,95.9
39,5567,94.6
39,5519,94.6
41,5273,94.4
42,5284,93.9
43,6151,93.8
44,5963,92.5
45,5589,92.3
46,6724,86.4
47,4682,83.6
48,5396,79.8
49,4626,79.3
50,6235,75.5
1,4321,276.6
2,5658,262.3
3,4197,261.8
4,5987,257.2
5,4646,254.2
6,4801,252.1
7,5497,247.7
8,5972,247.0
